#TimeStamp(in microSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
56564;4; 0.000023; 0.001208; 0.005109; 93.157860;0.000048;57.605698;0.000232;0.206002;66.242775;96.560081;0.030679;0.056242;0.004500;0.103354;0.007047;0.000001;0.000089;0.002477;0.087593;0.024563;0.000750;0.033856;0.010074;0.012006;0.211064;2.569874;0.051764;68.278358;0.436729;0.012295;-10.618339;-4.382431;5.326405;0
56626;4; 0.000026; 0.001434; 0.005886; 90.792999;0.000055;48.348145;0.000271;0.204986;63.824753;97.274277;0.027127;0.052639;0.006279;0.112717;0.009138;0.000001;0.000104;0.002570;0.082951;0.025763;0.000774;0.029871;0.011885;0.011435;0.279658;2.374086;0.059985;66.020325;0.454157;0.012305;-9.658002;-4.680001;4.125998;0
56688;4; 0.000020; 0.001093; 0.004630; 94.268814;0.000044;62.623848;0.000215;0.203715;67.616180;97.413322;0.026137;0.044122;0.007414;0.108694;0.009760;0.000002;0.000087;0.002300;0.075750;0.027703;0.000681;0.037186;0.017627;0.011010;0.300100;2.145352;0.053863;69.601601;0.428599;0.010323;-10.618174;-4.730687;3.857063;0
56768;4; 0.000021; 0.001157; 0.004867; 93.676323;0.000046;59.754051;0.000227;0.203363;66.872803;96.789391;0.025134;0.039710;0.007552;0.070759;0.009984;0.000002;0.000071;0.002360;0.078566;0.028857;0.000601;0.041230;0.019585;0.010285;0.232593;2.080162;0.054200;68.868813;0.445877;0.009520;-10.039716;-4.213457;4.969618;0
56830;4; 0.000022; 0.001217; 0.005067; 93.110184;0.000048;57.161320;0.000237;0.202943;66.189827;97.111588;0.028767;0.039333;0.007351;0.079937;0.014253;0.000001;0.000059;0.002349;0.083535;0.028787;0.000579;0.048494;0.024929;0.010143;0.230727;2.002810;0.048512;68.226166;0.473387;0.008328;-10.324816;-4.955656;4.424220;0
56893;4; 0.000026; 0.001432; 0.005808; 90.866127;0.000055;48.363174;0.000275;0.202108;63.924610;97.154129;0.026798;0.040637;0.006919;0.068948;0.011197;0.000000;0.000064;0.002468;0.082155;0.027509;0.000586;0.044162;0.031254;0.011074;0.235868;1.831305;0.043927;66.081779;0.486205;0.007747;-10.562784;-5.154786;4.347862;0
56955;4; 0.000028; 0.001575; 0.006273; 89.304108;0.000060;43.356220;0.000299;0.201845;62.596973;97.713165;0.029075;0.041700;0.007469;0.067726;0.011679;0.000001;0.000060;0.002527;0.086825;0.029782;0.000559;0.037832;0.033734;0.010935;0.307368;1.778691;0.057974;64.855316;0.515983;0.008056;-9.948896;-4.995784;3.225659;0
57017;4; 0.000026; 0.001470; 0.005875; 90.494095;0.000056;46.998962;0.000283;0.200909;63.547859;97.016556;0.027994;0.039107;0.007380;0.082828;0.013390;0.000002;0.000076;0.002918;0.081996;0.031484;0.000599;0.050918;0.031404;0.011803;0.349859;1.598548;0.057219;65.773598;0.517368;0.007975;-9.093131;-4.865413;4.590990;0
57080;4; 0.000031; 0.001813; 0.006949; 86.752968;0.000067;36.557434;0.000338;0.200192;60.768436;97.129997;0.022444;0.041466;0.005448;0.070846;0.015382;0.000002;0.000063;0.003148;0.076705;0.029938;0.000593;0.045916;0.039873;0.014623;0.375181;1.441309;0.064090;63.155037;0.643993;0.008178;-9.956700;-4.798028;4.391306;0
57158;4; 0.000027; 0.001594; 0.006164; 89.490456;0.000059;43.748672;0.000299;0.200113;62.719913;97.347069;0.022548;0.045919;0.004279;0.070418;0.017399;0.000003;0.000055;0.003046;0.095184;0.027818;0.000700;0.054246;0.067094;0.016612;0.351231;1.402134;0.063401;64.992935;0.730545;0.008828;-10.113714;-4.671283;3.986912;0
57235;4; 0.000042; 0.002656; 0.009499; 76.474533;0.000093;20.497135;0.000469;0.199937;55.534718;96.999123;0.021023;0.053018;0.003231;0.094029;0.021496;0.000002;0.000064;0.003284;0.094740;0.024734;0.000661;0.062922;0.088541;0.018066;0.483515;1.349073;0.048817;58.252121;0.775839;0.008674;-10.074628;-4.721311;4.621027;0
57300;4; 0.000037; 0.002305; 0.008127; 81.457420;0.000081;26.616240;0.000408;0.198892;57.674244;97.288246;0.023143;0.049525;0.002903;0.104783;0.023334;0.000001;0.000057;0.003223;0.093880;0.024371;0.000530;0.061549;0.092177;0.019601;0.771974;1.151867;0.045474;60.360073;0.929718;0.008473;-10.020612;-4.273586;4.099586;0
57362;4; 0.000035; 0.002150; 0.007643; 83.314667;0.000076;29.564322;0.000385;0.198645;58.612583;97.393776;0.021853;0.045506;0.003261;0.108678;0.019152;0.000003;0.000055;0.002972;0.098729;0.024937;0.000570;0.063845;0.106623;0.021196;0.805856;1.103377;0.044133;61.256660;0.905508;0.008526;-10.977647;-4.144221;3.895693;0
57424;4; 0.000026; 0.001600; 0.005922; 89.810654;0.000058;44.568195;0.000296;0.198402;62.870193;96.776695;0.025666;0.044681;0.002477;0.084826;0.018760;0.000002;0.000049;0.003260;0.098881;0.026228;0.000560;0.045685;0.140000;0.019816;0.695491;1.064743;0.047973;65.234528;0.932241;0.010395;-10.415064;-4.022951;4.989994;0
57487;4; 0.000032; 0.001999; 0.007132; 85.516075;0.000070;33.684559;0.000358;0.198363;59.920265;96.939484;0.029188;0.043622;0.002038;0.076145;0.018379;0.000001;0.000043;0.003078;0.107520;0.024722;0.000555;0.032779;0.158449;0.020864;0.645075;1.060664;0.046932;62.429649;1.046465;0.012007;-9.752500;-4.056449;4.722489;0
57564;4; 0.000030; 0.001884; 0.006803; 86.704102;0.000067;36.257301;0.000342;0.198273;60.653896;96.865013;0.026063;0.047066;0.002738;0.076391;0.016510;0.000001;0.000035;0.002606;0.119399;0.024079;0.000522;0.022351;0.163102;0.020315;0.668060;1.018941;0.049417;63.125317;0.981013;0.010839;-10.098659;-3.876882;4.846541;0
57596;4; 0.000032; 0.001981; 0.007066; 85.731285;0.000070;34.099380;0.000356;0.198017;60.059380;97.351395;0.027797;0.043022;0.003075;0.068462;0.012892;0.000003;0.000034;0.002551;0.129430;0.024270;0.000511;0.021264;0.171622;0.021004;0.638012;0.971400;0.046990;62.552036;1.050692;0.011861;-10.465389;-4.804554;3.978524;0
57658;4; 0.000027; 0.001698; 0.006095; 89.301613;0.000060;42.979839;0.000306;0.197809;62.527412;97.498306;0.030789;0.037631;0.002688;0.057769;0.012679;0.000002;0.000030;0.002341;0.126108;0.022729;0.000408;0.021792;0.187532;0.025285;0.561733;0.950169;0.040882;64.853485;1.224783;0.011261;-10.522361;-3.998486;3.685677;0
57721;4; 0.000021; 0.001276; 0.004767; 93.446007;0.000047;58.144836;0.000239;0.197354;66.499298;97.516579;0.034241;0.037680;0.002895;0.053854;0.013463;0.000002;0.000038;0.002548;0.133156;0.024433;0.000429;0.030393;0.191816;0.027282;0.543330;0.860291;0.044029;68.601166;1.178428;0.010733;-9.632938;-4.819511;3.648075;0
57783;4; 0.000018; 0.001069; 0.004112; 95.158981;0.000040;66.737167;0.000206;0.197362;68.873520;97.428360;0.032541;0.038578;0.003462;0.051906;0.011004;0.000006;0.000040;0.002498;0.148906;0.026666;0.000471;0.035517;0.199292;0.028718;0.557689;0.843448;0.048366;70.848976;1.104020;0.010393;-9.392161;-4.571920;3.827126;0
57846;4; 0.000019; 0.001133; 0.004276; 94.803444;0.000042;64.814415;0.000214;0.197504;68.350479;97.315605;0.028497;0.044215;0.003499;0.065317;0.010753;0.000001;0.000041;0.002246;0.161846;0.023083;0.000460;0.034593;0.193813;0.034408;0.457288;0.841118;0.047047;70.326675;1.278756;0.009982;-10.352289;-4.316899;4.047493;0
57924;4; 0.000020; 0.001276; 0.004664; 93.748360;0.000046;59.513599;0.000234;0.197273;66.887260;97.108238;0.030787;0.045015;0.003245;0.055305;0.010145;0.000003;0.000044;0.002310;0.171273;0.022595;0.000466;0.045974;0.190469;0.035731;0.490163;0.790447;0.044072;68.954391;1.426024;0.008779;-9.447708;-4.848145;4.430200;0
58002;4; 0.000017; 0.001005; 0.003811; 95.863045;0.000037;70.739380;0.000191;0.196994;70.083282;97.021996;0.031534;0.041775;0.004811;0.081281;0.014398;0.000006;0.000055;0.002033;0.181734;0.021747;0.000504;0.058782;0.235628;0.044315;0.538537;0.733890;0.050703;72.000732;1.327502;0.009362;-10.850780;-4.388889;4.581579;0
58065;4; 0.000014; 0.000829; 0.003209; 97.115395;0.000031;78.740135;0.000161;0.196694;72.858551;97.283417;0.034102;0.040954;0.004363;0.070431;0.019622;0.000003;0.000052;0.001949;0.195401;0.022669;0.000430;0.071072;0.257787;0.045452;0.523428;0.669722;0.047237;74.615562;1.368200;0.009253;-10.882380;-4.034657;4.108723;0
58127;4; 0.000018; 0.001102; 0.003993; 95.361511;0.000039;67.753571;0.000203;0.196342;69.135986;97.079811;0.034905;0.043853;0.004751;0.116319;0.030439;0.000002;0.000067;0.002073;0.220984;0.023841;0.000469;0.098352;0.300018;0.043273;0.646910;0.573455;0.053040;71.163002;1.606041;0.008230;-9.385876;-4.577935;4.480585;0
58188;4; 0.000046; 0.003333; 0.009962; 73.424980;0.000100;17.392181;0.000518;0.196130;54.204861;96.494659;0.027107;0.057433;0.004503;0.198276;0.036235;0.000001;0.000074;0.002532;0.225779;0.023112;0.000536;0.111161;0.311220;0.039690;0.716850;0.480053;0.051450;57.114040;2.109699;0.007141;-8.908380;-4.191450;5.424005;0
58253;4; 0.000066; 0.005305; 0.014061; 56.165874;0.000143;8.027892;0.000741;0.196079;48.448807;97.512520;0.023020;0.055783;0.003927;0.258020;0.048453;0.000002;0.000060;0.002282;0.249132;0.022276;0.000562;0.136810;0.331208;0.040528;0.835889;0.444818;0.041246;51.735275;2.687054;0.006705;-10.343191;-4.557954;3.656451;0
58315;4; 0.000105; 0.009046; 0.022686; 31.476820;0.000231;2.623820;0.001200;0.196177;40.906624;97.388046;0.023963;0.057186;0.003193;0.218896;0.065021;0.000003;0.000065;0.002235;0.290719;0.021630;0.000671;0.152993;0.377487;0.040901;0.655418;0.430963;0.040075;44.554554;2.641580;0.006846;-9.744908;-4.862890;3.906974;0
58393;4; 0.000153; 0.014297; 0.033122; 16.893320;0.000337;1.046989;0.001763;0.195964;34.911144;97.482559;0.025626;0.054914;0.003756;0.217339;0.074343;0.000002;0.000083;0.002596;0.306242;0.026279;0.000652;0.114625;0.403913;0.038128;0.536517;0.383198;0.040192;38.847549;2.920653;0.006741;-10.015828;-5.295520;3.717859;0
58455;4; 0.000181; 0.017600; 0.039016; 12.459520;0.000397;0.698134;0.002085;0.196064;32.258148;97.541588;0.020336;0.056544;0.003612;0.271831;0.095907;0.000001;0.000111;0.002657;0.368489;0.026492;0.000778;0.117207;0.377165;0.041288;0.512848;0.337899;0.043212;36.352684;3.117622;0.005646;-11.376708;-5.046410;3.596174;0
58518;4; 0.000166; 0.017794; 0.035882; 14.577595;0.000365;0.856785;0.001918;0.195951;33.610939;97.173676;0.020640;0.074816;0.005467;0.219101;0.103601;0.000064;0.000099;0.002130;0.357219;0.030073;0.000823;0.082735;0.373896;0.044632;0.547016;0.288381;0.064096;37.623138;4.117098;0.004969;-8.936862;-4.123613;4.312382;0
58595;4; 0.000191; 0.022005; 0.041290; 11.181169;0.000421;0.605839;0.002213;0.195840;31.363394;96.146980;0.014364;0.085815;0.007534;0.228113;0.105405;64.413391;0.000182;0.001552;0.327936;0.013659;0.001065;0.061040;0.353513;0.049639;0.529124;0.252476;0.071859;35.493423;4.614484;0.004925;-10.455345;-4.155880;5.914898;0
58658;4; 0.000107; 0.011132; 0.023777; 29.999975;0.000238;2.416825;0.001252;0.195839;40.482952;97.467072;0.015713;0.104928;0.019116;0.169713;0.078798;98.724403;0.000171;0.001028;0.323104;0.015116;0.001297;0.053024;0.298960;0.051686;0.420682;0.221526;0.118780;44.068905;4.253125;0.004594;-7.770985;-4.437188;3.749303;0
58720;4; 0.000040; 0.003169; 0.009002; 78.253761;0.000088;22.071558;0.000465;0.195692;56.270012;97.251442;0.018976;0.101702;0.038975;0.110498;0.069445;0.218486;0.000174;0.000743;0.335131;0.020177;0.001511;0.036328;0.282456;0.048747;0.420811;0.196340;0.161761;58.963608;2.941194;0.004325;-9.702603;-3.868398;4.168890;0
58800;4; 0.000045; 0.003750; 0.010127; 73.433846;0.000099;17.297979;0.000526;0.195750;54.332283;97.510216;0.019588;0.116253;0.044388;0.086930;0.062543;0.000016;0.000232;0.000759;0.349948;0.020451;0.001843;0.027261;0.262783;0.050567;0.436273;0.168778;0.140886;57.117226;3.220610;0.004655;-10.051315;-4.383444;3.661184;0
58861;4; 0.000032; 0.002477; 0.007216; 84.998314;0.000071;32.243534;0.000375;0.195722;59.600193;97.478920;0.018931;0.112096;0.046096;0.087160;0.059765;0.000003;0.000196;0.000751;0.368063;0.019122;0.001988;0.029697;0.260360;0.046912;0.620645;0.155278;0.132333;62.141281;2.865903;0.004840;-9.530378;-4.440463;3.725263;0
58924;4; 0.000028; 0.002085; 0.006227; 88.430702;0.000062;40.132710;0.000326;0.195647;61.820255;97.363937;0.016878;0.116563;0.044763;0.063884;0.053667;0.000002;0.000226;0.000773;0.349970;0.018676;0.002140;0.041041;0.290695;0.047856;0.724011;0.140588;0.077602;64.237045;2.722553;0.004720;-10.465768;-4.930367;3.954145;0
58987;4; 0.000022; 0.001566; 0.004928; 92.695915;0.000049;54.500504;0.000257;0.195418;65.575981;97.428574;0.019435;0.116158;0.042339;0.055806;0.051276;0.000008;0.000158;0.000696;0.312134;0.018099;0.002020;0.066582;0.299905;0.050815;0.732768;0.130929;0.065855;67.786232;2.533970;0.005030;-10.264806;-3.989316;3.826700;0
59048;4; 0.000039; 0.003189; 0.008644; 78.843536;0.000087;22.755047;0.000456;0.195201;56.488487;97.942780;0.014369;0.094814;0.022605;0.087481;0.044963;0.000005;0.000193;0.000928;0.302876;0.014858;0.002250;0.083928;0.268531;0.041397;0.690853;0.124003;0.051263;59.208633;3.174797;0.004146;-8.633909;-5.411895;2.684869;0
59112;4; 0.000052; 0.004187; 0.011056; 68.054123;0.000112;13.439504;0.000590;0.195048;52.245529;97.243988;0.018784;0.079325;0.018385;0.127462;0.052356;0.000001;0.000125;0.001433;0.319403;0.032362;0.002710;0.116523;0.295247;0.043515;0.901133;0.120597;0.055752;55.293816;2.972698;0.004041;-9.392973;-4.394831;4.182810;0
59190;4; 0.000147; 0.015565; 0.030605; 18.672409;0.000319;1.196798;0.001667;0.194843;35.699272;97.536011;0.015694;0.062090;0.006124;0.194555;0.054644;0.000001;0.000112;0.002206;0.291168;0.027032;0.002699;0.106340;0.307251;0.043174;0.932612;0.127488;0.045769;39.699928;4.324256;0.004135;-8.964912;-4.780684;3.607809;0
59267;4; 0.000219; 0.024316; 0.045643; 8.840873;0.000476;0.449460;0.002497;0.194844;29.327072;97.498375;0.014129;0.056862;0.003889;0.255215;0.065411;0.000002;0.000148;0.002663;0.301568;0.022950;0.002550;0.108952;0.340301;0.040077;0.820350;0.125626;0.039809;33.667450;4.265904;0.004334;-9.181775;-4.497006;3.685533;0
59329;4; 0.000253; 0.028099; 0.052888; 6.645060;0.000550;0.315949;0.002889;0.194891;27.026186;97.821190;0.012380;0.046418;0.003582;0.335821;0.054512;0.000002;0.000146;0.002746;0.331507;0.024009;0.002663;0.137169;0.384164;0.036091;0.721579;0.127961;0.048684;31.502251;4.099173;0.003695;-10.326308;-4.937969;2.978201;0
59393;4; 0.000302; 0.034678; 0.063039; 4.649294;0.000656;0.205009;0.003454;0.194784;24.234613;97.502167;0.012924;0.049050;0.004917;0.401224;0.054046;0.000001;0.000170;0.002833;0.311337;0.026337;0.002453;0.081943;0.414485;0.037399;0.669877;0.118061;0.048695;28.854073;4.210150;0.003719;-10.400818;-4.329329;3.677747;0
59456;4; 0.000344; 0.040444; 0.072113; 3.538451;0.000750;0.148069;0.003950;0.194714;22.115013;97.573029;0.012536;0.049262;0.004488;0.519572;0.052404;0.000001;0.000136;0.002662;0.289079;0.028520;0.002506;0.071941;0.363424;0.034780;0.587837;0.120304;0.050414;26.861811;4.252316;0.003414;-10.051269;-4.355356;3.530220;0
59517;4; 0.000461; 0.053648; 0.096352; 1.916003;0.001006;0.072002;0.005304;0.194743;17.477467;97.350998;0.012748;0.051676;0.004384;0.467696;0.040179;0.000000;0.000131;0.002868;0.282233;0.026398;0.002235;0.043721;0.346762;0.033572;0.560076;0.127215;0.048888;22.450916;3.798962;0.003596;-10.012145;-3.983316;3.979303;0
59596;4; 0.000582; 0.063142; 0.121229; 1.167513;0.001271;0.040479;0.006709;0.194873;13.768341;97.748306;0.013647;0.052374;0.004394;0.429401;0.038890;0.000000;0.000121;0.003056;0.317586;0.027153;0.002159;0.036404;0.383617;0.030496;0.552064;0.126378;0.041857;18.930145;2.847939;0.003550;-9.279334;-4.994194;3.146442;0
59658;4; 0.000665; 0.073995; 0.139793; 0.864043;0.001464;0.028570;0.007742;0.194916;11.574791;97.475975;0.014810;0.055312;0.003796;0.324560;0.033357;0.000000;0.000133;0.003190;0.328064;0.029846;0.002118;0.054772;0.455990;0.028592;0.460957;0.123656;0.031596;16.801622;2.839139;0.003540;-9.233058;-4.863277;3.731248;0
59721;4; 0.000430; 0.044390; 0.091248; 2.161204;0.000948;0.082857;0.005014;0.195022;18.492546;97.583656;0.014953;0.053498;0.005280;0.221666;0.032487;0.000000;0.000115;0.002884;0.360539;0.031034;0.002182;0.054996;0.518198;0.027784;0.488862;0.123598;0.036375;23.311407;2.622268;0.003662;-10.756976;-4.403323;3.507736;0
59783;4; 0.000363; 0.035901; 0.076847; 3.091982;0.000799;0.126212;0.004216;0.194957;21.192003;98.093613;0.013347;0.053670;0.004894;0.201402;0.029683;0.000000;0.000105;0.003111;0.339420;0.029884;0.001866;0.081826;0.626766;0.025525;0.563998;0.122908;0.039644;25.885349;2.441003;0.003644;-10.304331;-4.696797;2.296427;0
59845;4; 0.000285; 0.026656; 0.060812; 5.068395;0.000628;0.227347;0.003316;0.195124;25.023043;97.448891;0.013819;0.063598;0.003299;0.193974;0.029170;0.000000;0.000078;0.002650;0.346557;0.022932;0.001831;0.064654;0.613470;0.025640;0.538278;0.133109;0.042921;29.489071;2.181525;0.003765;-9.549612;-4.217088;3.786014;0
59924;4; 0.000250; 0.022680; 0.053833; 6.561094;0.000553;0.310913;0.002922;0.194959;27.076303;97.457130;0.014091;0.058886;0.002530;0.182260;0.027658;0.000000;0.000089;0.002862;0.323000;0.023753;0.001714;0.066047;0.719263;0.023898;0.471885;0.127895;0.047665;31.406944;2.014653;0.003494;-10.052273;-4.824910;3.769402;0
60001;4; 0.000138; 0.011308; 0.029873; 20.201687;0.000303;1.337226;0.001603;0.195279;36.558979;97.676872;0.012637;0.066334;0.002113;0.194341;0.023742;0.000000;0.000113;0.002676;0.355748;0.019051;0.001489;0.084422;0.808485;0.021923;0.519854;0.149252;0.051787;40.383842;1.799583;0.003798;-10.646312;-4.627689;3.306257;0
60064;4; 0.000064; 0.004746; 0.014067; 56.730507;0.000141;8.187578;0.000744;0.195214;48.765087;97.637169;0.012344;0.069559;0.001993;0.199949;0.034579;0.000000;0.000108;0.002918;0.312529;0.020782;0.001323;0.074113;0.900466;0.027442;0.504490;0.163065;0.043266;51.896049;1.754708;0.003801;-11.381685;-4.324395;3.392998;0
60127;4; 0.000018; 0.001094; 0.004090; 95.104797;0.000040;66.171906;0.000211;0.195136;68.758545;97.741211;0.011496;0.069509;0.001831;0.147802;0.034779;0.000000;0.000091;0.002553;0.286986;0.018691;0.001131;0.090926;0.921039;0.026590;0.521672;0.165919;0.049354;70.767067;1.266823;0.003865;-10.532928;-4.310369;3.162529;0
60190;4; 0.000017; 0.000994; 0.003779; 95.841415;0.000037;70.403709;0.000195;0.195099;70.038681;97.267555;0.011225;0.071005;0.001951;0.144922;0.027107;0.000000;0.000103;0.002563;0.271256;0.017086;0.001077;0.066976;0.815764;0.026162;0.520754;0.167313;0.040574;71.962639;1.201909;0.003860;-10.095153;-4.618228;4.138645;0
60251;4; 0.000016; 0.000920; 0.003568; 96.372940;0.000035;73.686584;0.000183;0.195079;71.154648;98.155205;0.011318;0.073740;0.001686;0.125177;0.024029;0.000000;0.000132;0.002466;0.241504;0.017201;0.000841;0.054396;0.711381;0.027126;0.366118;0.181616;0.036990;72.958626;1.183755;0.004757;-9.185519;-5.285999;2.129102;0
60315;4; 0.000019; 0.001208; 0.004477; 94.242790;0.000044;61.654675;0.000230;0.195164;67.599380;98.123199;0.011583;0.083745;0.001348;0.089469;0.026229;0.000000;0.000129;0.002265;0.214697;0.017282;0.000814;0.088836;0.528521;0.027628;0.259041;0.201423;0.032566;69.567940;1.350526;0.004913;-9.583773;-5.067040;2.216744;0
60393;4; 0.000015; 0.000923; 0.003537; 96.499161;0.000034;74.517014;0.000180;0.195388;71.493118;98.089272;0.011324;0.084059;0.001612;0.054115;0.031550;0.000000;0.000133;0.002798;0.188646;0.019153;0.000666;0.089812;0.373904;0.032112;0.210338;0.266471;0.025122;73.215721;1.394668;0.006644;-9.535995;-4.423062;2.308050;0
60456;4; 0.000010; 0.000601; 0.002491; 98.355774;0.000024;87.661888;0.000125;0.195673;77.231033;97.989609;0.009562;0.097050;0.001981;0.050957;0.031241;0.000000;0.000150;0.002929;0.182278;0.016782;0.000641;0.151734;0.322251;0.041432;0.156401;0.299802;0.035780;78.639221;1.181289;0.008214;-9.709007;-5.563339;2.567346;0
60533;4; 0.000011; 0.000668; 0.002683; 98.085693;0.000026;85.624908;0.000134;0.195708;76.104965;97.940529;0.010092;0.087569;0.002807;0.037039;0.028865;0.000000;0.000149;0.003126;0.163530;0.018600;0.000617;0.155058;0.266876;0.044936;0.100162;0.342077;0.034156;77.555367;1.409840;0.008508;-9.819225;-4.715380;2.690439;0
60596;4; 0.000011; 0.000654; 0.002628; 98.176414;0.000025;86.314560;0.000131;0.195683;76.500763;97.931175;0.009079;0.082526;0.002990;0.034538;0.025095;0.000000;0.000166;0.003108;0.147491;0.016125;0.000572;0.078411;0.205841;0.044581;0.076206;0.357433;0.040862;77.901711;1.451758;0.009908;-9.788343;-4.859198;2.713584;0
60658;4; 0.000012; 0.000762; 0.002950; 97.680832;0.000028;82.657181;0.000147;0.195869;74.693680;97.815292;0.010547;0.081987;0.003899;0.031421;0.023361;0.000000;0.000199;0.003484;0.124578;0.018279;0.000501;0.061397;0.153931;0.046023;0.045902;0.418060;0.045108;76.183472;1.678162;0.010928;-9.580423;-5.346112;2.992016;0
60720;4; 0.000009; 0.000499; 0.002110; 98.878571;0.000020;91.751915;0.000104;0.196357;80.185951;97.776855;0.010041;0.092238;0.004205;0.023436;0.018826;0.000000;0.000171;0.003173;0.109796;0.016104;0.000414;0.029817;0.107380;0.047445;0.028610;0.508111;0.051762;81.354996;1.348700;0.012878;-10.142428;-4.620664;3.081162;0
60799;4; 0.000007; 0.000402; 0.001766; 99.241501;0.000017;94.604141;0.000086;0.197246;83.113106;97.320427;0.010515;0.101754;0.003294;0.022307;0.020013;0.000001;0.000102;0.003353;0.092152;0.013690;0.000390;0.031427;0.060320;0.059598;0.027345;0.685243;0.047376;84.117737;1.256596;0.015688;-10.734868;-4.662977;4.038245;0
60861;4; 0.000006; 0.000290; 0.001369; 99.565521;0.000013;97.088875;0.000066;0.197521;87.259399;97.494331;0.010808;0.103563;0.004335;0.029056;0.015554;0.000000;0.000095;0.003203;0.082307;0.012504;0.000342;0.036111;0.054039;0.059899;0.029993;0.746200;0.057921;88.040977;0.960875;0.015775;-9.983959;-4.512968;3.693820;0
60925;4; 0.000006; 0.000295; 0.001387; 99.555038;0.000013;97.017609;0.000067;0.197956;87.074097;97.004234;0.010447;0.091264;0.004916;0.039242;0.012241;0.000000;0.000106;0.003459;0.078540;0.012471;0.000322;0.043767;0.041128;0.063901;0.031682;0.860956;0.060374;87.873352;1.010772;0.016757;-9.840619;-5.196002;4.612225;0
60987;4; 0.000006; 0.000296; 0.001390; 99.551376;0.000013;96.989159;0.000067;0.197822;87.008202;97.023262;0.009390;0.089209;0.003842;0.040821;0.012625;0.000000;0.000081;0.003343;0.080111;0.012181;0.000335;0.071605;0.039117;0.063844;0.036134;0.834222;0.050700;87.815674;0.992440;0.014987;-9.177181;-5.261935;4.579387;0
61048;4; 0.000005; 0.000254; 0.001242; 99.649986;0.000012;97.723854;0.000059;0.198242;88.851418;97.777847;0.010222;0.085281;0.003616;0.041102;0.013435;0.000000;0.000070;0.003402;0.079927;0.012360;0.000329;0.072291;0.031529;0.066164;0.043828;0.929105;0.054761;89.560303;0.771575;0.014305;-9.934921;-4.440688;3.078881;0
61110;4; 0.000005; 0.000256; 0.001262; 99.639061;0.000012;97.647797;0.000060;0.198790;88.629959;97.493538;0.010323;0.089451;0.004794;0.036537;0.008923;0.000000;0.000063;0.003108;0.082107;0.013889;0.000290;0.053965;0.021624;0.055297;0.044149;1.030214;0.052500;89.344315;0.695186;0.017348;-9.598264;-4.823097;3.695446;0
61205;4; 0.000006; 0.000298; 0.001431; 99.531464;0.000013;96.868225;0.000067;0.200493;86.689072;97.360657;0.010224;0.093667;0.004824;0.040585;0.009668;0.000000;0.000054;0.003082;0.086812;0.012859;0.000290;0.045542;0.013253;0.059867;0.042786;1.359672;0.049439;87.510223;0.834177;0.020153;-8.922114;-4.683928;3.960545;0
61268;4; 0.000005; 0.000266; 0.001294; 99.621826;0.000012;97.532448;0.000061;0.199933;88.274170;98.048759;0.010557;0.083987;0.004130;0.048022;0.016190;0.000000;0.000060;0.003377;0.078486;0.015073;0.000318;0.047293;0.013905;0.064413;0.059552;1.274125;0.050845;89.016411;0.831005;0.021932;-9.284092;-4.867221;2.414992;0
61330;4; 0.000005; 0.000257; 0.001247; 99.652901;0.000012;97.764542;0.000058;0.200494;88.906799;97.668602;0.009980;0.077493;0.005451;0.056780;0.018372;0.000001;0.000094;0.003143;0.073609;0.017439;0.000294;0.050238;0.013773;0.070250;0.066947;1.402194;0.051493;89.618843;0.923379;0.021866;-9.361223;-4.384383;3.324439;0
61392;4; 0.000005; 0.000237; 0.001178; 99.693130;0.000011;98.054817;0.000055;0.200564;89.830795;97.786385;0.009845;0.073932;0.005592;0.044727;0.016836;0.000001;0.000085;0.003342;0.075945;0.018184;0.000279;0.059071;0.012200;0.065719;0.059146;1.420879;0.045626;90.484108;0.791742;0.020461;-9.441759;-4.132103;3.059200;0
61454;4; 0.000004; 0.000209; 0.001067; 99.752205;0.000010;98.470078;0.000050;0.200404;91.423172;97.649651;0.008692;0.084134;0.005661;0.040366;0.014958;0.000000;0.000100;0.003251;0.075176;0.016988;0.000309;0.058785;0.010953;0.066278;0.053790;1.366451;0.049606;91.985092;0.645662;0.018807;-9.143558;-5.315678;3.365878;0
61517;4; 0.000005; 0.000229; 0.001146; 99.711845;0.000011;98.188194;0.000053;0.200921;90.311134;97.611107;0.010640;0.091160;0.005541;0.032991;0.014469;0.000000;0.000099;0.003162;0.072790;0.017996;0.000317;0.040073;0.008924;0.063344;0.049493;1.462214;0.046803;90.925667;0.756545;0.019305;-9.507423;-5.148961;3.449177;0
61595;4; 0.000005; 0.000234; 0.001174; 99.697426;0.000011;98.087410;0.000054;0.201323;89.942146;97.312035;0.010109;0.098014;0.005544;0.038713;0.014932;0.000001;0.000100;0.003577;0.076008;0.017310;0.000330;0.038058;0.010801;0.064325;0.051873;1.524551;0.055499;90.582794;0.748791;0.017900;-9.801614;-4.954770;4.054299;0
