#TimeStamp(in microSec);Age;Anger;Contempt;Disgust;Engagement;Fear;Joy;Sadness;Surprise;Valence;Attention;Browfurrow;BrowRaise;Cheekraise;Chinraise;Dimpler;Eyeclosure;Eyewiden;InnerBrowraise;Jawdrop;Lidtighten;Lipcornerdepressor;Lippress;Lippucker;Lipstretch;Lipsuck;Mouthopen;Nosewrinkle;Smile;Smirk;Upperlipraise;Pitch;Roll;Yaw;Id
46861;4; 74.792633; 1.235371; 0.457223; 49.504513;0.126730;0.000003;31.072798;0.000501;-20.035423;95.386505;99.660179;0.014404;0.000025;0.001532;0.003290;0.000153;0.000000;0.960772;0.212008;73.116928;0.006132;0.017825;0.062330;0.001228;0.034181;0.026308;0.128462;0.000000;0.000026;0.000064;-11.329711;-3.198538;6.855243;0
46923;4; 72.539528; 1.232828; 0.453004; 49.302731;0.125927;0.000003;30.707031;0.000503;-19.937866;94.830299;99.548950;0.011765;0.000028;0.001759;0.004501;0.000040;0.000000;0.826703;0.227373;70.862976;0.005649;0.015495;0.060543;0.001081;0.028674;0.027447;0.110733;0.000000;0.000028;0.000064;-9.784858;-3.993404;7.453621;0
47002;4; 69.730042; 1.227525; 0.449337; 48.906265;0.124747;0.000003;30.199110;0.000509;-19.815262;95.408897;99.316154;0.010414;0.000028;0.001627;0.004935;0.000016;0.000000;0.728477;0.229988;68.429871;0.004914;0.015712;0.071254;0.001188;0.028948;0.026873;0.096354;0.000000;0.000029;0.000061;-10.725197;-3.314479;6.829745;0
47064;4; 63.796772; 1.223771; 0.444412; 48.615845;0.123879;0.000003;29.795528;0.000513;-19.711441;95.362640;99.150742;0.010250;0.000028;0.002100;0.005307;0.000023;0.000000;0.626970;0.224089;63.262768;0.004684;0.020644;0.073927;0.001200;0.027979;0.026261;0.073097;0.000000;0.000032;0.000060;-11.019794;-2.379608;6.882297;0
47126;4; 60.771362; 1.214090; 0.443281; 47.835644;0.121785;0.000003;28.934896;0.000525;-19.521461;95.111984;98.721901;0.008399;0.000055;0.001641;0.005147;0.000019;0.000000;0.486037;0.238900;61.281498;0.004122;0.022128;0.065289;0.001230;0.025622;0.025706;0.085248;0.000000;0.000038;0.000062;-10.398966;-2.700317;7.158661;0
47189;4; 58.806026; 1.207097; 0.442053; 47.268261;0.120300;0.000003;28.324110;0.000534;-19.382996;95.406281;98.410019;0.007058;0.000091;0.001515;0.006061;0.000026;0.000000;0.388884;0.248550;60.084362;0.003861;0.027360;0.058678;0.001333;0.025491;0.024736;0.086592;0.000000;0.000041;0.000061;-10.215565;-2.878867;6.832728;0
47268;4; 51.401394; 1.193592; 0.438824; 46.196407;0.117886;0.000003;27.366859;0.000553;-19.165634;95.621002;97.802620;0.007421;0.000118;0.001916;0.007224;0.000022;0.000000;0.359997;0.235328;55.075748;0.003698;0.036831;0.063242;0.001552;0.026334;0.024162;0.083104;0.000000;0.000053;0.000063;-10.028276;-2.971591;6.582129;0
47329;4; 48.716396; 1.184110; 0.437505; 45.423538;0.116244;0.000003;26.757637;0.000568;-19.027077;95.214005;97.372131;0.007855;0.000123;0.001959;0.007787;0.000025;0.000000;0.382249;0.236906;53.663921;0.003581;0.036866;0.057856;0.001384;0.029842;0.023895;0.084430;0.000000;0.000055;0.000060;-10.822213;-3.359739;7.047834;0
47392;4; 46.091988; 1.179035; 0.435578; 45.008121;0.115247;0.000003;26.357571;0.000575;-18.924713;95.397072;97.140274;0.008803;0.000115;0.002227;0.007457;0.000034;0.000000;0.334198;0.238895;51.906376;0.003420;0.034253;0.054920;0.001494;0.028012;0.022822;0.076571;0.000000;0.000062;0.000061;-11.385758;-3.483410;6.843225;0
47454;4; 43.478142; 1.172084; 0.435282; 44.439064;0.113884;0.000003;25.828928;0.000586;-18.797073;95.230530;96.821152;0.009473;0.000134;0.002147;0.006321;0.000045;0.000000;0.282259;0.250373;50.280983;0.003471;0.028478;0.051777;0.001449;0.033399;0.023012;0.076821;0.000000;0.000062;0.000064;-10.628840;-3.582588;7.029667;0
47517;4; 39.131126; 1.156399; 0.433435; 43.171169;0.111074;0.000003;24.756414;0.000612;-18.537598;95.856911;96.094109;0.009094;0.000194;0.002544;0.007696;0.000037;0.000000;0.249712;0.257977;47.875889;0.003355;0.027318;0.057697;0.001481;0.037410;0.023906;0.078311;0.000000;0.000069;0.000064;-10.757076;-3.137956;6.292921;0
47579;4; 37.089958; 1.140007; 0.432829; 41.823566;0.108214;0.000004;23.688549;0.000641;-18.267509;95.138306;95.323868;0.008813;0.000316;0.002188;0.007790;0.000022;0.000000;0.240791;0.266882;47.419735;0.003341;0.019446;0.055839;0.001541;0.031843;0.025461;0.083170;0.000000;0.000071;0.000064;-10.960862;-2.542454;7.130282;0
47674;4; 37.359974; 1.135875; 0.431830; 41.497955;0.107356;0.000004;23.443914;0.000649;-18.203903;95.410027;95.127914;0.009019;0.000277;0.002768;0.009776;0.000049;0.000000;0.257925;0.318568;47.991501;0.002823;0.022220;0.064233;0.001544;0.028429;0.026099;0.080250;0.000000;0.000075;0.000077;-10.721117;-2.917018;6.828449;0
47735;4; 33.496262; 1.122283; 0.431096; 40.375175;0.105051;0.000004;22.589230;0.000675;-17.982285;95.276360;94.478554;0.009302;0.000290;0.002954;0.008739;0.000030;0.000000;0.265501;0.324721;45.700558;0.002600;0.026220;0.063446;0.001654;0.027868;0.025253;0.076957;0.000000;0.000079;0.000080;-10.542035;-3.283847;6.978985;0
47799;4; 32.189804; 1.115609; 0.431053; 39.810692;0.103889;0.000004;22.130138;0.000688;-17.859665;95.519524;94.156776;0.008658;0.000303;0.002439;0.007691;0.000031;0.000000;0.228295;0.319209;45.021446;0.002326;0.022290;0.056192;0.001670;0.025556;0.023632;0.082943;0.000000;0.000087;0.000086;-10.494293;-2.616526;6.701991;0
47860;4; 29.250904; 1.098072; 0.431269; 38.362263;0.100908;0.000004;21.006321;0.000723;-17.555489;95.785179;93.302277;0.008085;0.000433;0.002511;0.006518;0.000037;0.000000;0.192928;0.321978;43.651730;0.002233;0.025472;0.058914;0.001678;0.021781;0.024305;0.086931;0.000000;0.000088;0.000085;-10.909576;-3.483367;6.382495;0
47924;4; 23.699894; 1.068450; 0.431383; 35.901833;0.096064;0.000004;19.215431;0.000790;-17.042847;95.275917;91.827797;0.008142;0.000559;0.001966;0.005899;0.000029;0.000000;0.177727;0.317291;40.375843;0.002249;0.022436;0.057411;0.001717;0.016687;0.026197;0.091954;0.000000;0.000093;0.000095;-11.236801;-2.110357;6.979484;0
47987;4; 20.880278; 1.049923; 0.431167; 34.366489;0.093135;0.000005;18.135536;0.000836;-16.717957;95.708832;90.884850;0.008019;0.000578;0.001884;0.006631;0.000019;0.000000;0.172494;0.301642;38.684410;0.002296;0.024815;0.057082;0.001902;0.019140;0.025365;0.091374;0.000000;0.000099;0.000089;-10.882292;-3.412676;6.476249;0
48065;4; 18.737812; 1.038186; 0.431130; 33.397156;0.091173;0.000005;17.460096;0.000867;-16.506310;95.672363;90.278870;0.007487;0.000661;0.001741;0.006167;0.000045;0.000000;0.161303;0.329900;36.984589;0.002395;0.025777;0.057249;0.001875;0.017017;0.025772;0.093266;0.000000;0.000114;0.000092;-10.953205;-2.830042;6.520460;0
48127;4; 20.981464; 1.046557; 0.431098; 34.098103;0.092449;0.000005;17.926411;0.000845;-16.655655;95.589180;90.711670;0.007038;0.000730;0.001866;0.006533;0.000042;0.000000;0.156309;0.343426;39.079914;0.002383;0.031356;0.063369;0.001915;0.016591;0.026672;0.093935;0.000000;0.000114;0.000090;-11.325152;-3.008337;6.620011;0
48189;4; 17.324791; 1.017822; 0.430439; 31.736296;0.087936;0.000005;16.314796;0.000924;-16.127754;95.260582;89.211327;0.006115;0.000955;0.001620;0.006499;0.000026;0.000000;0.139816;0.338447;36.830929;0.002277;0.031780;0.065828;0.001871;0.018686;0.026696;0.082342;0.000000;0.000124;0.000101;-10.421666;-2.556558;6.996489;0
48251;4; 16.409481; 1.011002; 0.430741; 31.182877;0.086874;0.000005;15.933297;0.000944;-15.999664;95.385735;88.849022;0.006455;0.001104;0.001445;0.006773;0.000020;0.000000;0.123929;0.332840;36.115780;0.002128;0.028169;0.068804;0.002004;0.019285;0.027171;0.088118;0.000000;0.000132;0.000098;-11.682260;-2.346559;6.856122;0
48330;4; 18.688953; 1.034361; 0.430229; 33.100033;0.090479;0.000005;17.214310;0.000877;-16.420624;95.278633;90.079811;0.006446;0.001006;0.001693;0.006812;0.000029;0.000000;0.131003;0.346641;37.224434;0.001886;0.030081;0.068887;0.002053;0.021708;0.027692;0.077059;0.000000;0.000136;0.000090;-10.916109;-2.872432;6.976461;0
48392;4; 20.354670; 1.051134; 0.430328; 34.505356;0.093105;0.000005;18.163700;0.000833;-16.725098;95.369133;90.946770;0.006452;0.000995;0.001599;0.007905;0.000096;0.000000;0.136098;0.356950;37.904816;0.001760;0.031942;0.081269;0.002116;0.026834;0.028393;0.080857;0.000000;0.000135;0.000094;-11.184244;-3.199151;6.874949;0
48470;4; 25.782166; 1.091543; 0.431188; 37.895779;0.099718;0.000004;20.590033;0.000738;-17.454559;95.910507;92.980362;0.006902;0.000702;0.001475;0.007373;0.000344;0.000000;0.180892;0.351943;40.691456;0.001611;0.024644;0.103996;0.001917;0.032114;0.029749;0.107277;0.000000;0.000144;0.000092;-11.126674;-3.061504;6.225036;0
48533;4; 31.793499; 1.122211; 0.431713; 40.419655;0.104896;0.000004;22.578400;0.000676;-17.998634;95.191490;94.474800;0.007706;0.000556;0.001713;0.005904;0.000202;0.000000;0.262825;0.366219;44.149807;0.001784;0.023537;0.093067;0.001795;0.029443;0.031186;0.112079;0.000000;0.000125;0.000099;-11.000646;-3.463052;7.072486;0
48595;4; 44.729313; 1.173116; 0.433098; 44.586586;0.113739;0.000003;26.002907;0.000587;-18.875076;94.879517;96.868340;0.008930;0.000380;0.001806;0.005317;0.000228;0.000000;0.366655;0.379228;51.282150;0.001927;0.020701;0.088213;0.001509;0.030859;0.030561;0.142629;0.000000;0.000113;0.000105;-11.315751;-3.649814;7.403212;0
48658;4; 49.990894; 1.192821; 0.433185; 46.175293;0.117376;0.000003;27.468681;0.000557;-19.221756;93.631165;97.767387;0.010600;0.000237;0.001566;0.004825;0.000285;0.000000;0.478825;0.387620;54.104202;0.001785;0.017781;0.086581;0.001506;0.035313;0.030284;0.139824;0.000000;0.000110;0.000100;-11.458555;-3.111693;8.560265;0
48721;4; 57.560711; 1.212895; 0.433060; 47.776367;0.121218;0.000003;29.014126;0.000530;-19.578499;94.169357;98.668388;0.012948;0.000153;0.001779;0.004276;0.000227;0.000000;0.614170;0.386428;58.820404;0.001714;0.025902;0.085549;0.001557;0.042619;0.030456;0.130804;0.000000;0.000105;0.000100;-11.546216;-3.645418;8.090170;0
48783;4; 61.002930; 1.221239; 0.433450; 48.445950;0.123161;0.000003;29.816696;0.000519;-19.772636;94.786613;99.038567;0.014033;0.000088;0.001869;0.004034;0.000289;0.000000;0.782455;0.362265;61.198013;0.001599;0.036150;0.090885;0.001563;0.049455;0.030827;0.136106;0.000000;0.000099;0.000103;-11.549845;-3.298872;7.498000;0
48862;4; 62.474037; 1.224351; 0.432977; 48.693665;0.124035;0.000003;30.224756;0.000517;-19.862175;94.376373;99.175995;0.013681;0.000068;0.001709;0.004638;0.000083;0.000000;0.921284;0.356962;62.330395;0.001762;0.036833;0.092283;0.001588;0.059255;0.030123;0.120074;0.000000;0.000091;0.000101;-11.373430;-3.468286;7.898433;0
48923;4; 62.854568; 1.225965; 0.433129; 48.816330;0.124535;0.000003;30.533615;0.000516;-19.931114;94.795570;99.247192;0.014574;0.000058;0.002128;0.004202;0.000081;0.000000;1.061975;0.376631;62.654144;0.001919;0.042899;0.089817;0.001476;0.055713;0.031785;0.111172;0.000000;0.000082;0.000105;-11.658086;-3.700603;7.488941;0
49001;4; 64.543839; 1.225520; 0.433151; 48.801380;0.124160;0.000003;30.435577;0.000517;-19.906082;94.995331;99.227623;0.014178;0.000060;0.002917;0.004606;0.000150;0.000000;1.015411;0.424727;64.108345;0.001968;0.038199;0.101011;0.001459;0.062900;0.032493;0.105158;0.000000;0.000074;0.000119;-10.692801;-3.409151;7.282718;0
49064;4; 64.329758; 1.225169; 0.433036; 48.758785;0.123716;0.000003;30.200840;0.000516;-19.837585;94.346321;99.212196;0.014484;0.000062;0.002760;0.004776;0.000166;0.000000;0.861146;0.439137;63.819145;0.002120;0.027072;0.092574;0.001344;0.054455;0.032260;0.099146;0.000000;0.000067;0.000118;-11.489631;-3.910409;7.926669;0
49126;4; 57.058609; 1.220435; 0.433099; 48.382622;0.122693;0.000003;29.717346;0.000521;-19.726456;94.763535;99.003220;0.014959;0.000049;0.002612;0.004642;0.000032;0.000000;0.751115;0.424300;57.966919;0.001965;0.023234;0.090731;0.001413;0.059116;0.032380;0.096536;0.000000;0.000059;0.000122;-11.224930;-3.769654;7.521316;0
49190;4; 53.519188; 1.213450; 0.432850; 47.853996;0.121262;0.000003;29.121920;0.000530;-19.587517;94.821098;98.693314;0.013468;0.000058;0.003282;0.005695;0.000015;0.000000;0.668558;0.427043;55.548824;0.001995;0.023996;0.104180;0.001443;0.058367;0.031394;0.089263;0.000000;0.000060;0.000120;-11.370553;-3.537838;7.463009;0
49267;4; 49.665596; 1.203185; 0.432987; 47.051548;0.119121;0.000003;28.381998;0.000545;-19.409462;94.933868;98.234734;0.012609;0.000060;0.003026;0.006155;0.000012;0.000000;0.639291;0.489298;53.199501;0.002274;0.024645;0.112216;0.001278;0.043792;0.032506;0.079557;0.000000;0.000048;0.000114;-11.239522;-3.617337;7.346984;0
49329;4; 43.376740; 1.192637; 0.432852; 46.208145;0.117048;0.000003;27.477545;0.000559;-19.191063;94.778305;97.759415;0.012230;0.000073;0.002890;0.006431;0.000011;0.000000;0.497094;0.470784;48.811207;0.002236;0.024957;0.113056;0.001263;0.034879;0.031278;0.074477;0.000000;0.000053;0.000121;-11.817522;-3.162209;7.506407;0
49392;4; 34.736134; 1.167367; 0.431892; 44.113392;0.112396;0.000003;25.652376;0.000598;-18.751076;94.952255;96.603561;0.011876;0.000096;0.003512;0.005840;0.000004;0.000000;0.393129;0.480931;43.367653;0.002549;0.032021;0.084569;0.001180;0.027781;0.030858;0.062255;0.000000;0.000055;0.000129;-11.375681;-3.639699;7.327837;0
49454;4; 25.041481; 1.136322; 0.431117; 41.566719;0.106880;0.000004;23.498581;0.000651;-18.209824;94.887627;95.149277;0.010104;0.000118;0.003513;0.007313;0.000001;0.000000;0.284777;0.485632;36.384598;0.002442;0.036499;0.082518;0.001236;0.024028;0.030494;0.055641;0.000000;0.000059;0.000125;-11.305601;-2.825787;7.394855;0
49516;4; 15.529352; 1.086945; 0.430185; 37.454201;0.098481;0.000004;20.352884;0.000751;-17.352989;94.578865;92.753258;0.008617;0.000133;0.002946;0.006626;0.000001;0.000000;0.217180;0.515223;28.374863;0.002410;0.031841;0.067820;0.001341;0.020059;0.030072;0.045057;0.000000;0.000060;0.000126;-10.995069;-2.551950;7.704353;0
49580;4; 9.221560; 1.007668; 0.429208; 30.923361;0.085919;0.000006;15.801880;0.000958;-15.930870;94.905998;88.671379;0.007015;0.000161;0.002985;0.008293;0.000001;0.000000;0.178949;0.513578;23.281252;0.002149;0.032996;0.076753;0.001366;0.022152;0.028565;0.035353;0.000000;0.000073;0.000124;-11.861613;-3.460570;7.375891;0
49673;4; 7.162499; 0.948718; 0.428572; 26.210928;0.076977;0.000007;12.811451;0.001165;-14.805344;94.132866;85.424530;0.005041;0.000266;0.003325;0.009685;0.000001;0.000000;0.160190;0.559107;23.171532;0.002167;0.031037;0.084982;0.001512;0.019505;0.030163;0.034425;0.000000;0.000081;0.000139;-11.596642;-3.439348;8.123297;0
49735;4; 4.556290; 0.872900; 0.428323; 20.498520;0.066332;0.000009;9.489733;0.001523;-13.253471;94.841194;80.941460;0.004372;0.000362;0.003304;0.009618;0.000001;0.000000;0.137778;0.534015;21.025471;0.001828;0.027917;0.082610;0.001694;0.017670;0.026749;0.034798;0.000000;0.000095;0.000124;-11.499996;-3.303514;7.442510;0
49799;4; 2.768043; 0.795187; 0.428311; 15.277539;0.056021;0.000013;6.709389;0.002059;-11.527840;94.523048;75.926674;0.004191;0.000431;0.003578;0.009751;0.000001;0.000000;0.125223;0.584347;19.034172;0.001947;0.029041;0.091359;0.001513;0.017851;0.026714;0.040637;0.000000;0.000099;0.000120;-11.584569;-3.313145;7.758526;0
49860;4; 1.982749; 0.755462; 0.428449; 12.897942;0.051125;0.000015;5.520921;0.002428;-10.578224;95.235420;73.172050;0.003467;0.000499;0.004232;0.009809;0.000000;0.000000;0.109274;0.567535;16.777760;0.002102;0.031424;0.087769;0.001465;0.016392;0.025756;0.045745;0.000000;0.000102;0.000119;-10.463038;-2.852826;7.024296;0
49923;4; 1.875877; 0.748921; 0.428307; 12.518486;0.050301;0.000016;5.343053;0.002498;-10.418961;94.790741;72.704758;0.003320;0.000599;0.004676;0.010520;0.000001;0.000000;0.115669;0.591077;16.430859;0.002297;0.028841;0.076138;0.001312;0.017146;0.027163;0.045143;0.000000;0.000111;0.000136;-10.652803;-3.303647;7.493826;0
49986;4; 1.911484; 0.742296; 0.428155; 12.150764;0.049500;0.000016;5.167075;0.002572;-10.257988;94.738213;72.227150;0.003198;0.000781;0.005873;0.010054;0.000001;0.000000;0.122592;0.598614;17.616407;0.002433;0.030232;0.077629;0.001211;0.017179;0.026301;0.045204;0.000000;0.000131;0.000142;-10.678355;-3.642645;7.546766;0
50063;4; 1.845297; 0.730243; 0.427779; 11.496201;0.048148;0.000017;4.855131;0.002709;-9.958954;95.520988;71.347305;0.003162;0.000984;0.007782;0.012834;0.000001;0.000000;0.131417;0.554495;18.371363;0.002195;0.036098;0.078287;0.001315;0.018856;0.027031;0.041099;0.000000;0.000177;0.000152;-10.741894;-3.625437;6.700289;0
50127;4; 1.917344; 0.731663; 0.427385; 11.577972;0.048305;0.000017;4.892536;0.002693;-10.000610;95.603828;71.451469;0.002941;0.001098;0.009705;0.015567;0.000001;0.000000;0.139166;0.565059;18.985247;0.002191;0.049390;0.086298;0.001436;0.023285;0.026155;0.034941;0.000000;0.000209;0.000145;-10.521823;-2.758718;6.602598;0
50189;4; 1.587326; 0.711471; 0.427462; 10.517504;0.045936;0.000019;4.385278;0.002946;-9.486336;94.280579;69.948235;0.003287;0.001376;0.010310;0.015635;0.000002;0.000000;0.115748;0.559322;17.626358;0.002273;0.077730;0.073273;0.001322;0.022454;0.026403;0.037266;0.000000;0.000190;0.000141;-10.580019;-3.293041;7.987964;0
50251;4; 1.784708; 0.733704; 0.427526; 11.682431;0.048591;0.000017;4.937858;0.002666;-10.061035;95.507164;71.601280;0.003744;0.000934;0.011330;0.016345;0.000004;0.000000;0.122782;0.528900;17.262775;0.002281;0.071248;0.078773;0.001327;0.029278;0.025067;0.042310;0.000000;0.000182;0.000143;-10.763227;-2.877874;6.716419;0
50329;4; 3.494344; 0.840202; 0.427582; 18.199282;0.062096;0.000010;8.253388;0.001722;-12.587448;94.739235;78.887161;0.004330;0.000565;0.010090;0.014365;0.000006;0.000000;0.165428;0.474052;18.945923;0.002166;0.072179;0.070162;0.001373;0.036059;0.023444;0.047242;0.000000;0.000185;0.000141;-11.237453;-4.037652;7.545744;0
50392;4; 7.714986; 0.961090; 0.428142; 27.173588;0.079210;0.000007;13.478771;0.001117;-15.119492;95.561272;86.121704;0.005831;0.000353;0.009056;0.013974;0.000012;0.000000;0.263649;0.448578;23.707012;0.002320;0.064685;0.076627;0.001330;0.042936;0.022882;0.064094;0.000000;0.000166;0.000130;-10.851521;-4.552745;6.653004;0
50471;4; 14.550007; 1.059693; 0.429166; 35.227772;0.094453;0.000005;18.816404;0.000815;-16.958740;93.797913;91.383804;0.007625;0.000220;0.009672;0.012889;0.000170;0.000000;0.304038;0.444211;29.200220;0.002510;0.065079;0.089602;0.001330;0.044462;0.022568;0.088335;0.000000;0.000154;0.000135;-11.106324;-3.663340;8.418717;0
50533;4; 21.299517; 1.125500; 0.430362; 40.685856;0.105563;0.000004;22.913784;0.000671;-18.124817;94.178963;94.632607;0.010547;0.000091;0.008472;0.011950;0.000100;0.000000;0.383346;0.390041;33.123104;0.002858;0.061613;0.089842;0.001372;0.055228;0.021447;0.120855;0.000000;0.000136;0.000136;-11.649786;-3.959733;8.081407;0
50595;4; 30.050936; 1.180786; 0.431674; 45.200710;0.115414;0.000003;26.709778;0.000576;-19.074791;94.078194;97.220024;0.013546;0.000050;0.006474;0.009091;0.000044;0.000000;0.528127;0.367633;38.176231;0.002788;0.054945;0.084066;0.001370;0.051637;0.021876;0.145711;0.000000;0.000116;0.000145;-11.334577;-4.339175;8.172584;0
50657;4; 37.913521; 1.209182; 0.432071; 47.497303;0.120696;0.000003;28.771719;0.000535;-19.544853;94.365578;98.502792;0.017837;0.000028;0.004832;0.006570;0.000026;0.000000;0.624839;0.350438;43.157253;0.002679;0.038462;0.094520;0.001439;0.048652;0.020957;0.150615;0.000000;0.000112;0.000142;-11.933412;-3.657378;7.908593;0
50721;4; 47.411804; 1.222135; 0.432253; 48.545856;0.123675;0.000003;29.993406;0.000519;-19.824722;94.302139;99.078064;0.021350;0.000016;0.004344;0.005939;0.000031;0.000001;0.861516;0.308123;50.192307;0.002714;0.026929;0.107373;0.001438;0.059493;0.019856;0.152196;0.000000;0.000110;0.000130;-11.782560;-3.697523;7.967936;0
50783;4; 54.034267; 1.229528; 0.431783; 49.163311;0.125316;0.000003;30.683941;0.000510;-19.972534;94.113487;99.403786;0.025878;0.000011;0.003520;0.004765;0.000049;0.000001;0.988426;0.296515;55.066174;0.003171;0.027320;0.127619;0.001317;0.063357;0.021118;0.135678;0.000000;0.000100;0.000138;-12.219081;-4.026731;8.140811;0
50861;4; 56.702866; 1.231318; 0.432328; 49.277058;0.125385;0.000003;30.539015;0.000505;-19.933083;95.596222;99.482414;0.023063;0.000014;0.004054;0.004820;0.000151;0.000001;0.797740;0.266281;56.932789;0.003041;0.028458;0.112705;0.001421;0.064688;0.022137;0.132484;0.000000;0.000090;0.000144;-11.648087;-3.752023;6.611648;0
50923;4; 59.841282; 1.230179; 0.433263; 49.223068;0.125147;0.000003;30.408981;0.000506;-19.913040;94.272255;99.432419;0.019645;0.000020;0.004273;0.005726;0.000157;0.000001;0.763059;0.259613;59.566574;0.002797;0.034264;0.132463;0.001569;0.070456;0.021007;0.141632;0.000000;0.000090;0.000133;-11.370092;-3.920805;7.995682;0
51001;4; 58.279598; 1.226844; 0.433241; 48.973373;0.124716;0.000003;30.221336;0.000511;-19.871323;94.295151;99.285904;0.018371;0.000019;0.003316;0.005656;0.000190;0.000001;0.797320;0.235560;58.546795;0.002412;0.043614;0.139103;0.001788;0.075492;0.019818;0.128726;0.000000;0.000078;0.000127;-11.852653;-2.761707;7.974430;0
51063;4; 59.709637; 1.225439; 0.432671; 48.863071;0.124468;0.000003;30.141998;0.000513;-19.840057;93.625191;99.224045;0.017137;0.000024;0.002876;0.005535;0.000105;0.000001;0.807764;0.239759;59.839542;0.002526;0.038416;0.139161;0.001801;0.071750;0.019937;0.110506;0.000000;0.000082;0.000132;-11.921206;-3.511621;8.565272;0
51127;4; 61.310875; 1.222908; 0.432803; 48.665924;0.123811;0.000003;29.819969;0.000515;-19.768768;94.923630;99.112389;0.017210;0.000024;0.002752;0.006426;0.000052;0.000001;0.708430;0.237496;61.283554;0.002402;0.043145;0.140341;0.001870;0.088174;0.019558;0.100350;0.000000;0.000076;0.000116;-11.769403;-3.952927;7.357622;0
51189;4; 63.236416; 1.223344; 0.433955; 48.712151;0.123884;0.000003;29.857386;0.000515;-19.779610;93.647514;99.131714;0.015568;0.000030;0.002934;0.006999;0.000057;0.000001;0.714146;0.243375;62.893360;0.002529;0.049354;0.146918;0.001758;0.085885;0.020200;0.101581;0.000000;0.000066;0.000121;-12.081462;-3.946227;8.546545;0
51267;4; 62.301208; 1.222349; 0.435678; 48.634190;0.123820;0.000003;29.886671;0.000517;-19.777733;93.673790;99.087791;0.015378;0.000034;0.003272;0.006429;0.000050;0.000001;0.778586;0.247439;62.218864;0.002667;0.034686;0.147154;0.001681;0.074930;0.021390;0.100976;0.000000;0.000064;0.000127;-10.810400;-4.104108;8.524416;0
51330;4; 63.668545; 1.223375; 0.437041; 48.719986;0.124218;0.000003;30.078871;0.000516;-19.825867;94.267761;99.133125;0.013637;0.000041;0.003281;0.006510;0.000050;0.000001;0.862247;0.239894;63.383316;0.002714;0.031293;0.149904;0.001734;0.067692;0.022703;0.113832;0.000000;0.000058;0.000136;-11.305215;-3.610525;7.999839;0
51393;4; 64.027145; 1.222782; 0.437817; 48.649174;0.124130;0.000003;30.115065;0.000518;-19.834396;93.850761;99.106956;0.013348;0.000046;0.003589;0.006644;0.000054;0.000000;0.914533;0.261279;63.780720;0.002824;0.030935;0.136392;0.001619;0.056173;0.023003;0.119816;0.000000;0.000057;0.000152;-12.163601;-2.940740;8.373116;0
51455;4; 63.728500; 1.223902; 0.437838; 48.742126;0.124211;0.000003;30.109947;0.000515;-19.821762;95.208633;99.156403;0.013175;0.000045;0.003671;0.005579;0.000062;0.000000;0.854019;0.261035;63.388763;0.002764;0.030894;0.139040;0.001674;0.051344;0.023060;0.107371;0.000000;0.000057;0.000149;-10.944032;-3.485604;7.053720;0
51517;4; 63.000252; 1.222923; 0.436982; 48.660610;0.124050;0.000003;30.022320;0.000516;-19.796570;94.469261;99.113174;0.012613;0.000049;0.003785;0.005338;0.000029;0.000000;0.840190;0.250505;62.821388;0.002728;0.031258;0.136585;0.001629;0.052422;0.022823;0.096794;0.000000;0.000062;0.000152;-11.495481;-3.262215;7.810227;0
51580;4; 61.118095; 1.222984; 0.436153; 48.661362;0.124130;0.000003;30.098442;0.000517;-19.817284;94.557755;99.115822;0.012800;0.000044;0.003413;0.005063;0.000020;0.000000;0.896474;0.261924;61.264210;0.002482;0.046007;0.134355;0.001716;0.054148;0.024195;0.088222;0.000000;0.000065;0.000155;-12.121959;-3.206034;7.724908;0
51673;4; 57.595749; 1.219522; 0.434741; 48.396076;0.123576;0.000003;30.021168;0.000523;-19.791069;94.854195;98.962761;0.011433;0.000040;0.003932;0.004008;0.000008;0.000000;1.006798;0.299553;58.687378;0.002891;0.031415;0.138727;0.001546;0.042123;0.025351;0.083252;0.000000;0.000067;0.000148;-11.659027;-3.872982;7.429205;0
51736;4; 54.462234; 1.213616; 0.433649; 47.909180;0.122571;0.000003;29.655081;0.000532;-19.704926;95.104233;98.700653;0.012621;0.000037;0.003291;0.003599;0.000004;0.000000;1.039538;0.297829;56.608208;0.002916;0.024763;0.127800;0.001532;0.047958;0.025242;0.071470;0.000000;0.000064;0.000151;-11.096377;-4.179030;7.166983;0
51797;4; 51.460350; 1.204174; 0.433344; 47.131676;0.120752;0.000003;29.040749;0.000546;-19.573997;94.418732;98.278976;0.012286;0.000042;0.003024;0.004181;0.000005;0.000000;1.071098;0.341211;54.925358;0.003055;0.028775;0.112988;0.001586;0.048414;0.026568;0.074494;0.000000;0.000069;0.000149;-11.877955;-3.600867;7.858377;0
51861;4; 45.331905; 1.195258; 0.432130; 46.427975;0.119065;0.000003;28.392076;0.000560;-19.418221;94.577553;97.877762;0.011567;0.000041;0.003494;0.004076;0.000004;0.000000;1.044889;0.350209;50.657772;0.003103;0.025151;0.118486;0.001576;0.045339;0.026013;0.062947;0.000000;0.000075;0.000142;-12.105228;-3.694662;7.705638;0
